global_step,grad_norm,loss,train/accuracy,train/loss,validation/accuracy,validation/loss,validation/num_examples,test/accuracy,test/loss,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,1.0899710655212402,2.3111443519592285,,,,,,,,,,,,,,
1,,,0.1,2.3026851654052733,0.0986,2.301712109375,5000.0,0.1,2.302975390625,10000.0,18.33427286148072,27.585008144378666,18.33427286148072,8.90426778793335,0.0,0.0
1,1.1968214511871338,2.320038080215454,,,,,,,,,,,,,,
2,0.9692776203155518,2.2994980812072754,,,,,,,,,,,,,,
3,0.9614900946617126,2.2955338954925537,,,,,,,,,,,,,,
4,0.879147469997406,2.299109935760498,,,,,,,,,,,,,,
5,0.8601263165473938,2.297057628631592,,,,,,,,,,,,,,
6,1.0227763652801514,2.3137123584747314,,,,,,,,,,,,,,
7,0.9324957728385924,2.30623197555542,,,,,,,,,,,,,,
8,0.9697589874267578,2.295295238494873,,,,,,,,,,,,,,
9,0.9867557287216188,2.298287868499756,,,,,,,,,,,,,,
10,0.9152734279632568,2.3094124794006348,,,,,,,,,,,,,,
11,0.849184513092041,2.291995048522949,,,,,,,,,,,,,,
12,0.862056314945221,2.2985761165618896,,,,,,,,,,,,,,
13,0.8803712725639343,2.3119382858276367,,,,,,,,,,,,,,
14,0.8532193899154663,2.289560079574585,,,,,,,,,,,,,,
15,1.183948278427124,2.308065414428711,,,,,,,,,,,,,,
16,0.8013254404067993,2.288115978240967,,,,,,,,,,,,,,
17,1.3571704626083374,2.3184731006622314,,,,,,,,,,,,,,
18,1.3856806755065918,2.327371120452881,,,,,,,,,,,,,,
19,1.1105796098709106,2.3101372718811035,,,,,,,,,,,,,,
20,0.9139280915260316,2.283010482788086,,,,,,,,,,,,,,
21,1.127183437347412,2.293453454971313,,,,,,,,,,,,,,
22,0.9785348176956176,2.2996346950531006,,,,,,,,,,,,,,
23,0.744792640209198,2.294221878051758,,,,,,,,,,,,,,
24,0.9124959707260132,2.2872142791748047,,,,,,,,,,,,,,
25,1.324642539024353,2.296766757965088,,,,,,,,,,,,,,
26,0.9604064226150512,2.294613838195801,,,,,,,,,,,,,,
27,1.033462643623352,2.298433303833008,,,,,,,,,,,,,,
28,1.0401291847229004,2.298569202423096,,,,,,,,,,,,,,
29,0.9970991611480712,2.2704005241394043,,,,,,,,,,,,,,
30,0.7569733262062073,2.280364513397217,,,,,,,,,,,,,,
31,0.8391321897506714,2.288266658782959,,,,,,,,,,,,,,
32,1.0510836839675903,2.2790327072143555,,,,,,,,,,,,,,
33,0.8695040345191956,2.2821969985961914,,,,,,,,,,,,,,
34,0.9210655689239502,2.287595748901367,,,,,,,,,,,,,,
35,0.9361836910247804,2.298638343811035,,,,,,,,,,,,,,
36,1.1783497333526611,2.2805216312408447,,,,,,,,,,,,,,
37,0.9978529214859008,2.298011779785156,,,,,,,,,,,,,,
38,1.0534720420837402,2.2733545303344727,,,,,,,,,,,,,,
39,0.7561572194099426,2.276981830596924,,,,,,,,,,,,,,
40,1.0575772523880005,2.2608418464660645,,,,,,,,,,,,,,
41,0.7794620990753174,2.2603249549865723,,,,,,,,,,,,,,
42,0.9812073707580566,2.2821617126464844,,,,,,,,,,,,,,
43,0.825701117515564,2.277080535888672,,,,,,,,,,,,,,
44,1.1532697677612305,2.2635440826416016,,,,,,,,,,,,,,
45,1.134199142456055,2.2488274574279785,,,,,,,,,,,,,,
46,1.107938289642334,2.2594268321990967,,,,,,,,,,,,,,
47,0.9181973338127136,2.255978345870972,,,,,,,,,,,,,,
48,0.8498184084892273,2.2585606575012207,,,,,,,,,,,,,,
49,1.1033501625061035,2.2497928142547607,,,,,,,,,,,,,,
50,1.0879898071289062,2.2526681423187256,,,,,,,,,,,,,,
51,1.0167241096496582,2.254484176635742,,,,,,,,,,,,,,
52,1.037068009376526,2.2368531227111816,,,,,,,,,,,,,,
53,1.4206496477127075,2.2449662685394287,,,,,,,,,,,,,,
54,0.7891375422477722,2.252803325653076,,,,,,,,,,,,,,
55,0.8459745049476624,2.2241783142089844,,,,,,,,,,,,,,
56,0.7620590925216675,2.24448037147522,,,,,,,,,,,,,,
57,0.8426984548568726,2.243924617767334,,,,,,,,,,,,,,
58,0.7485306859016418,2.2299766540527344,,,,,,,,,,,,,,
59,0.985807240009308,2.226485013961792,,,,,,,,,,,,,,
60,0.8096813559532166,2.212357997894287,,,,,,,,,,,,,,
61,1.0353885889053345,2.247066259384156,,,,,,,,,,,,,,
62,0.8906780481338501,2.2234103679656982,,,,,,,,,,,,,,
63,0.8190402984619141,2.229298114776612,,,,,,,,,,,,,,
64,0.9638235569000244,2.211242914199829,,,,,,,,,,,,,,
65,0.9318943619728088,2.2304844856262207,,,,,,,,,,,,,,
66,0.7469931244850159,2.220387935638428,,,,,,,,,,,,,,
67,0.8728418350219727,2.230611562728882,,,,,,,,,,,,,,
68,0.9889138340950012,2.2405877113342285,,,,,,,,,,,,,,
69,0.974585771560669,2.223231554031372,,,,,,,,,,,,,,
70,0.8563666343688965,2.253944396972656,,,,,,,,,,,,,,
71,0.947885513305664,2.2211594581604004,,,,,,,,,,,,,,
72,0.5508688688278198,2.23347544670105,,,,,,,,,,,,,,
73,0.7945343255996704,2.2222280502319336,,,,,,,,,,,,,,
74,0.9442239999771118,2.1972856521606445,,,,,,,,,,,,,,
75,0.8684719204902649,2.2405638694763184,,,,,,,,,,,,,,
76,1.0037086009979248,2.2000741958618164,,,,,,,,,,,,,,
77,0.8514453768730164,2.205895185470581,,,,,,,,,,,,,,
78,1.3183891773223877,2.1992101669311523,,,,,,,,,,,,,,
79,0.7301862239837646,2.214857578277588,,,,,,,,,,,,,,
80,0.8842707872390747,2.191466808319092,,,,,,,,,,,,,,
81,0.6959468126296997,2.190871477127075,,,,,,,,,,,,,,
82,1.056172013282776,2.186466217041016,,,,,,,,,,,,,,
83,1.0233633518218994,2.229898452758789,,,,,,,,,,,,,,
84,0.843555212020874,2.199160099029541,,,,,,,,,,,,,,
85,0.6608278155326843,2.167109966278076,,,,,,,,,,,,,,
86,0.9511889219284058,2.174647331237793,,,,,,,,,,,,,,
87,0.9184301495552064,2.1525259017944336,,,,,,,,,,,,,,
88,0.8830045461654663,2.1772356033325195,,,,,,,,,,,,,,
89,0.8504568934440613,2.1896860599517822,,,,,,,,,,,,,,
90,0.9583507180213928,2.175225019454956,,,,,,,,,,,,,,
91,0.8768301010131836,2.167839527130127,,,,,,,,,,,,,,
92,0.8437667489051819,2.201235294342041,,,,,,,,,,,,,,
93,0.6710246205329895,2.179044246673584,,,,,,,,,,,,,,
94,1.003870964050293,2.147594451904297,,,,,,,,,,,,,,
95,1.083962321281433,2.24241590499878,,,,,,,,,,,,,,
96,1.1361422538757324,2.1559157371521,,,,,,,,,,,,,,
97,1.0136555433273315,2.1798009872436523,,,,,,,,,,,,,,
98,0.782494068145752,2.15263032913208,,,,,,,,,,,,,,
99,0.9443725943565368,2.213656187057495,,,,,,,,,,,,,,
100,1.1395366191864014,2.1425700187683105,,,,,,,,,,,,,,
352,,,0.316015625,1.861504173278809,0.3248,1.8568234375,5000.0,0.3172,1.862892578125,10000.0,31.49689483642578,43.50421071052551,31.49689483642578,10.797604322433472,0.0980324745178222,0.0
500,1.27624773979187,1.8792953491210933,,,,,,,,,,,,,,
704,,,0.409765625,1.5665317535400392,0.403,1.583023046875,5000.0,0.4036,1.58948515625,10000.0,43.70517110824585,58.36649966239929,43.70517110824585,12.669551372528076,0.2026009559631347,0.0
1000,1.9482558965682983,1.3805848360061646,,,,,,,,,,,,,,
1056,,,0.4501953125,1.5173822402954102,0.456,1.53275654296875,5000.0,0.4429,1.5520630859375,10000.0,56.0551826953888,73.48817873001099,56.0551826953888,14.597134590148926,0.3047490119934082,0.0
1408,,,0.551171875,1.3392139434814454,0.5522,1.35559296875,5000.0,0.5302,1.3860087890625,10000.0,68.49802255630493,88.66716194152832,68.49802255630493,16.525158166885376,0.4043705463409424,0.0
1500,1.6569271087646484,1.029141545295715,,,,,,,,,,,,,,
1760,,,0.5240234375,1.475844573974609,0.5192,1.48094619140625,5000.0,0.5053,1.52655,10000.0,81.14297771453857,103.99199175834656,81.14297771453857,18.426008224487305,0.5015294551849365,0.0
2000,1.6215370893478394,1.0091564655303955,,,,,,,,,,,,,,
2112,,,0.6154296875,1.1481948852539063,0.6102,1.15192890625,5000.0,0.5986,1.2073498046875,10000.0,93.65781807899477,119.25458645820618,93.65781807899477,20.36056566238404,0.611396312713623,0.0
2464,,,0.724609375,0.7709636688232422,0.7286,0.78284912109375,5000.0,0.7196,0.815198486328125,10000.0,105.9985556602478,134.42538166046145,105.9985556602478,22.288259983062744,0.7116382122039795,0.0
2500,1.288370966911316,0.6401787400245667,,,,,,,,,,,,,,
2816,,,0.78359375,0.6371464252471923,0.7706,0.65616767578125,5000.0,0.7579,0.700846875,10000.0,118.34182381629944,149.78504514694214,118.34182381629944,24.21860790252685,0.8376226425170898,0.0
3000,1.1093491315841677,0.4822108149528503,,,,,,,,,,,,,,
3168,,,0.737109375,0.823095703125,0.7406,0.82056845703125,5000.0,0.7305,0.8692865234375,10000.0,130.86855483055115,165.1235945224762,130.86855483055115,26.173465967178345,0.9524240493774414,0.0
3500,1.237581729888916,0.6306958794593811,,,,,,,,,,,,,,
3520,,,0.825,0.5127861976623536,0.8152,0.53760859375,5000.0,0.8108,0.56594990234375,10000.0,143.26193714141846,180.22082376480105,143.26193714141846,28.061703205108643,1.0570573806762695,0.0
3872,,,0.7751953125,0.6551309108734131,0.7728,0.694384130859375,5000.0,0.7577,0.7245044921875,10000.0,155.59447717666626,195.27505946159363,155.59447717666626,29.959656238555908,1.1669070720672607,0.0
4000,1.306519627571106,0.5299645662307739,,,,,,,,,,,,,,
4224,,,0.7412109375,0.8570526123046875,0.7426,0.86929091796875,5000.0,0.7294,0.9101685546875,10000.0,167.9839062690735,210.39201617240903,167.9839062690735,31.8819477558136,1.2700080871582031,0.0
4500,1.1272650957107544,0.5915298461914062,,,,,,,,,,,,,,
4576,,,0.81953125,0.5200591564178467,0.8074,0.57245810546875,5000.0,0.7921,0.6061109375,10000.0,180.38405871391296,225.49864602088928,180.38405871391296,33.75028467178345,1.375868797302246,0.0
4928,,,0.7994140625,0.5965556621551513,0.7978,0.658716064453125,5000.0,0.7797,0.68525205078125,10000.0,192.4536507129669,240.26079511642456,192.4536507129669,35.62166237831116,1.4842298030853271,0.0
5000,1.5145331621170044,0.5827745199203491,,,,,,,,,,,,,,
5280,,,0.8533203125,0.4238699913024902,0.847,0.466412109375,5000.0,0.8367,0.507210595703125,10000.0,204.6789150238037,255.1299843788147,204.6789150238037,37.484055519104,1.587644100189209,0.0
5500,1.092183232307434,0.3255974054336548,,,,,,,,,,,,,,
5632,,,0.8318359375,0.4883424758911133,0.813,0.5643958984375,5000.0,0.8113,0.576040625,10000.0,216.8716831207276,269.9727592468262,216.8716831207276,39.343504428863525,1.6897728443145752,0.0
5984,,,0.8044921875,0.5672884941101074,0.7874,0.663460009765625,5000.0,0.7789,0.67160947265625,10000.0,229.19148755073547,284.94239830970764,229.19148755073547,41.204514026641846,1.791074275970459,0.0
6000,1.105643630027771,0.2960714101791382,,,,,,,,,,,,,,
6336,,,0.812890625,0.5536613941192627,0.7976,0.6060474609375,5000.0,0.794,0.6483916015625,10000.0,241.30756521224976,299.7226917743683,241.30756521224976,43.08955979347229,1.8939905166625977,0.0
6500,1.2249904870986938,0.4259267747402191,,,,,,,,,,,,,,
6688,,,0.8380859375,0.4894218921661377,0.814,0.58798017578125,5000.0,0.8109,0.5943021484375,10000.0,253.63000798225403,314.7481768131256,253.63000798225403,44.95861744880676,1.9969990253448489,0.0
7000,1.378061056137085,0.4134283661842346,,,,,,,,,,,,,,
7040,,,0.858203125,0.4087922096252441,0.837,0.519520166015625,5000.0,0.8205,0.543596826171875,10000.0,265.7839367389679,329.5837004184723,265.7839367389679,46.84265613555908,2.1055397987365723,0.0
7392,,,0.8486328125,0.4336254596710205,0.8266,0.5197810546875,5000.0,0.825,0.5555900390625,10000.0,277.81330037117004,344.2606053352356,277.81330037117004,48.723023414611816,2.20747709274292,0.0
7500,1.2335911989212036,0.3163987994194031,,,,,,,,,,,,,,
7744,,,0.858984375,0.4118564128875732,0.8462,0.47431689453125,5000.0,0.8419,0.496054150390625,10000.0,290.0002906322479,359.0970907211304,290.0002906322479,50.59155797958374,2.3109829425811768,0.0
8000,1.598997950553894,0.4867241382598877,,,,,,,,,,,,,,
8096,,,0.8525390625,0.4201035976409912,0.8274,0.5312505859375,5000.0,0.8098,0.557724853515625,10000.0,302.0647885799408,373.81664872169495,302.0647885799408,52.47598576545715,2.412369966506958,0.0
8448,,,0.837109375,0.5140673637390136,0.8138,0.5863515625,5000.0,0.8076,0.619500048828125,10000.0,314.2261562347412,388.6386313438416,314.2261562347412,54.3509738445282,2.512634992599488,0.0
8500,1.2945648431777954,0.3304270505905151,,,,,,,,,,,,,,
8800,,,0.87734375,0.3540574550628662,0.8524,0.438472998046875,5000.0,0.8479,0.45499736328125,10000.0,326.4349308013916,403.5025405883789,326.4349308013916,56.203733682632446,2.6201422214508057,0.0
9000,1.5749894380569458,0.4130931496620178,,,,,,,,,,,,,,
9152,,,0.86640625,0.3925503730773926,0.8422,0.48605185546875,5000.0,0.8327,0.51613173828125,10000.0,338.5456039905548,418.2743194103241,338.5456039905548,58.07458186149597,2.727623224258423,0.0
9500,1.5223346948623655,0.4121804237365722,,,,,,,,,,,,,,
9504,,,0.855078125,0.4292510986328125,0.8116,0.56986162109375,5000.0,0.8204,0.57348671875,10000.0,350.66149854660034,433.02077746391296,350.66149854660034,59.93349313735962,2.8321237564086914,0.0
9856,,,0.8876953125,0.3282731056213379,0.8608,0.42052705078125,5000.0,0.8564,0.43886162109375,10000.0,362.891580581665,447.9313747882843,362.891580581665,61.81752300262451,2.931818723678589,0.0
10000,1.1803420782089231,0.2827522456645965,,,,,,,,,,,,,,
10208,,,0.8375,0.4876503944396972,0.8074,0.597906640625,5000.0,0.7988,0.634157958984375,10000.0,375.0353372097016,462.7715005874634,375.0353372097016,63.71099829673767,3.034356117248535,0.0
10500,1.640710949897766,0.4114607274532318,,,,,,,,,,,,,,
10560,,,0.8427734375,0.4460757732391357,0.8202,0.52105263671875,5000.0,0.8105,0.57488916015625,10000.0,387.3115470409393,477.71195793151855,387.3115470409393,65.60038161277771,3.137047290802002,0.0
10912,,,0.881640625,0.342243480682373,0.8628,0.44308818359375,5000.0,0.8427,0.49706708984375,10000.0,399.4552321434021,492.4863333702088,399.4552321434021,67.45628476142883,3.2431509494781494,0.0
11000,1.1636900901794434,0.2428795397281646,,,,,,,,,,,,,,
11264,,,0.8748046875,0.3717125415802002,0.8458,0.469104931640625,5000.0,0.8355,0.494975634765625,10000.0,411.64710545539856,507.319165468216,411.64710545539856,69.31566262245178,3.3420562744140625,0.0
11500,1.3273903131484983,0.2952579855918884,,,,,,,,,,,,,,
11616,,,0.8912109375,0.3052492618560791,0.8562,0.42008935546875,5000.0,0.8614,0.4169248046875,10000.0,423.7308294773102,522.0280365943909,423.7308294773102,71.17357921600342,3.444924831390381,0.0
11968,,,0.8796875,0.3604717969894409,0.854,0.45038037109375,5000.0,0.8521,0.4732755859375,10000.0,435.7326049804688,536.6622414588928,435.7326049804688,73.03213572502136,3.549088478088379,0.0
12000,1.3013352155685425,0.244644433259964,,,,,,,,,,,,,,
12320,,,0.87109375,0.3975007772445679,0.842,0.496395166015625,5000.0,0.8288,0.53625712890625,10000.0,447.8361217975617,551.4149484634399,447.8361217975617,74.90646553039551,3.6524949073791504,0.0
12500,1.3412929773330688,0.2793192863464355,,,,,,,,,,,,,,
12672,,,0.8935546875,0.2993596792221069,0.8682,0.423397705078125,5000.0,0.8589,0.436721044921875,10000.0,459.98513865470886,566.1966395378113,459.98513865470886,76.76697993278503,3.758110284805298,0.0
13000,1.6501662731170654,0.299400269985199,,,,,,,,,,,,,,
13024,,,0.9033203125,0.2810609102249145,0.8746,0.3941060546875,5000.0,0.8647,0.4017071044921875,10000.0,472.1541275978088,581.007073879242,472.1541275978088,78.63798546791077,3.8597373962402335,0.0
13376,,,0.8611328125,0.4141655921936035,0.8324,0.52135810546875,5000.0,0.8281,0.53045791015625,10000.0,484.439124584198,595.9406547546387,484.439124584198,80.50875115394592,3.960444927215576,0.0
13500,1.2994015216827393,0.307214617729187,,,,,,,,,,,,,,
