global_step,grad_norm,loss,train/accuracy,train/loss,validation/accuracy,validation/loss,validation/num_examples,test/accuracy,test/loss,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,0.5283433198928833,6.937438011169434,,,,,,,,,,,,,,
1,,,0.0011758609693877,6.921917350924745,0.00092,6.921333125,50000.0,0.0008,6.9235796875,10000.0,111.25892281532288,327.14951968193054,111.25892281532288,215.29002809524536,0.0,0.0
1,0.5512253642082214,6.922695159912109,,,,,,,,,,,,,,
2,0.5403252243995667,6.913583278656006,,,,,,,,,,,,,,
3,0.543035089969635,6.931600093841553,,,,,,,,,,,,,,
4,0.5367071032524109,6.924178123474121,,,,,,,,,,,,,,
5,0.5347427129745483,6.928834915161133,,,,,,,,,,,,,,
6,0.5475425720214844,6.940483093261719,,,,,,,,,,,,,,
7,0.5484357476234436,6.915838241577148,,,,,,,,,,,,,,
8,0.5424358248710632,6.919151306152344,,,,,,,,,,,,,,
9,0.5588992238044739,6.916785717010498,,,,,,,,,,,,,,
10,0.5447018146514893,6.930533409118652,,,,,,,,,,,,,,
11,0.5348321795463562,6.914558410644531,,,,,,,,,,,,,,
12,0.5283699631690979,6.924429416656494,,,,,,,,,,,,,,
13,0.5307329893112183,6.928059577941895,,,,,,,,,,,,,,
14,0.5479673743247986,6.912523746490479,,,,,,,,,,,,,,
15,0.529714047908783,6.9236249923706055,,,,,,,,,,,,,,
16,0.5207265615463257,6.897158622741699,,,,,,,,,,,,,,
17,0.5317851305007935,6.932543754577637,,,,,,,,,,,,,,
18,0.5413243770599365,6.905348777770996,,,,,,,,,,,,,,
19,0.5304924845695496,6.9220075607299805,,,,,,,,,,,,,,
20,0.5392761826515198,6.902303695678711,,,,,,,,,,,,,,
21,0.5320766568183899,6.913349628448486,,,,,,,,,,,,,,
22,0.5337914824485779,6.898529052734375,,,,,,,,,,,,,,
23,0.5247001051902771,6.906883716583252,,,,,,,,,,,,,,
24,0.5348923206329346,6.910001754760742,,,,,,,,,,,,,,
25,0.5254866480827332,6.892830848693848,,,,,,,,,,,,,,
26,0.5393216609954834,6.918107032775879,,,,,,,,,,,,,,
27,0.5271399617195129,6.922804832458496,,,,,,,,,,,,,,
28,0.538942813873291,6.901821136474609,,,,,,,,,,,,,,
29,0.5356162786483765,6.905379295349121,,,,,,,,,,,,,,
30,0.5323866605758667,6.891506195068359,,,,,,,,,,,,,,
31,0.5172718167304993,6.886576652526856,,,,,,,,,,,,,,
32,0.5136491656303406,6.88792896270752,,,,,,,,,,,,,,
33,0.5408725738525391,6.887648582458496,,,,,,,,,,,,,,
34,0.5282627940177917,6.878419876098633,,,,,,,,,,,,,,
35,0.5231694579124451,6.898951530456543,,,,,,,,,,,,,,
36,0.5358756184577942,6.916375637054443,,,,,,,,,,,,,,
37,0.5345976948738098,6.8917555809021,,,,,,,,,,,,,,
38,0.5247036814689636,6.890830039978027,,,,,,,,,,,,,,
39,0.5328095555305481,6.885693550109863,,,,,,,,,,,,,,
40,0.5361518263816833,6.889730453491211,,,,,,,,,,,,,,
41,0.5222075581550598,6.879047393798828,,,,,,,,,,,,,,
42,0.5294581651687622,6.883803367614746,,,,,,,,,,,,,,
43,0.5397964715957642,6.867072105407715,,,,,,,,,,,,,,
44,0.5327848196029663,6.879064083099365,,,,,,,,,,,,,,
45,0.5242987871170044,6.864560127258301,,,,,,,,,,,,,,
46,0.5453332662582397,6.871700286865234,,,,,,,,,,,,,,
47,0.538231611251831,6.858775615692139,,,,,,,,,,,,,,
48,0.5243884921073914,6.860949993133545,,,,,,,,,,,,,,
49,0.5453983545303345,6.886648654937744,,,,,,,,,,,,,,
50,0.5327904224395752,6.873775959014893,,,,,,,,,,,,,,
51,0.5350773930549622,6.896909713745117,,,,,,,,,,,,,,
52,0.5337217450141907,6.861356735229492,,,,,,,,,,,,,,
53,0.5261293649673462,6.879751682281494,,,,,,,,,,,,,,
54,0.5450308918952942,6.846146583557129,,,,,,,,,,,,,,
55,0.5332041382789612,6.907562732696533,,,,,,,,,,,,,,
56,0.5462965965270996,6.855320930480957,,,,,,,,,,,,,,
57,0.5427961349487305,6.831613063812256,,,,,,,,,,,,,,
58,0.5616623759269714,6.8655500411987305,,,,,,,,,,,,,,
59,0.5576257705688477,6.873670101165772,,,,,,,,,,,,,,
60,0.5425369143486023,6.800313472747803,,,,,,,,,,,,,,
61,0.5288422107696533,6.833394527435303,,,,,,,,,,,,,,
62,0.5376527309417725,6.832509994506836,,,,,,,,,,,,,,
63,0.552723228931427,6.801187038421631,,,,,,,,,,,,,,
64,0.5776283740997314,6.807126045227051,,,,,,,,,,,,,,
65,0.5455630421638489,6.832583427429199,,,,,,,,,,,,,,
66,0.5511408448219299,6.853923797607422,,,,,,,,,,,,,,
67,0.5616308450698853,6.83443546295166,,,,,,,,,,,,,,
68,0.5653911232948303,6.823322296142578,,,,,,,,,,,,,,
69,0.5411016345024109,6.846051692962647,,,,,,,,,,,,,,
70,0.553939700126648,6.866591453552246,,,,,,,,,,,,,,
71,0.5619542002677917,6.833197593688965,,,,,,,,,,,,,,
72,0.5603740215301514,6.767519950866699,,,,,,,,,,,,,,
73,0.5879594087600708,6.826689720153809,,,,,,,,,,,,,,
74,0.5447985529899597,6.852875709533691,,,,,,,,,,,,,,
75,0.5509582757949829,6.781753540039063,,,,,,,,,,,,,,
76,0.5638429522514343,6.819697380065918,,,,,,,,,,,,,,
77,0.5778059363365173,6.85211181640625,,,,,,,,,,,,,,
78,0.5776587128639221,6.822074890136719,,,,,,,,,,,,,,
79,0.5829441547393799,6.843183517456055,,,,,,,,,,,,,,
