global_step,grad_norm,loss,train/accuracy,train/loss,validation/accuracy,validation/loss,validation/num_examples,test/accuracy,test/loss,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,3.1572976112365723,2.3175435066223145,,,,,,,,,,,,,,
1,,,0.1076171875,2.3055194854736327,0.0964,2.3054341796875,5000.0,0.0999,2.306955078125,10000.0,20.287441968917847,28.62515568733216,20.287441968917847,7.982784509658813,0.0,0.0
1,3.2755701541900635,2.3209190368652344,,,,,,,,,,,,,,
2,2.856465101242065,2.3042802810668945,,,,,,,,,,,,,,
3,2.5931642055511475,2.291399002075196,,,,,,,,,,,,,,
4,2.476516962051392,2.305535793304444,,,,,,,,,,,,,,
5,2.622931718826294,2.295841693878174,,,,,,,,,,,,,,
6,2.674553632736206,2.2899889945983887,,,,,,,,,,,,,,
7,2.9830141067504883,2.3068861961364746,,,,,,,,,,,,,,
8,1.9855340719223025,2.288296937942505,,,,,,,,,,,,,,
9,2.8132097721099854,2.2752685546875,,,,,,,,,,,,,,
10,2.4881319999694824,2.275476694107056,,,,,,,,,,,,,,
11,2.4591305255889893,2.24356746673584,,,,,,,,,,,,,,
12,2.077219009399414,2.233166217803955,,,,,,,,,,,,,,
13,2.693657398223877,2.235719919204712,,,,,,,,,,,,,,
14,2.326272964477539,2.242017269134521,,,,,,,,,,,,,,
15,1.7741596698760986,2.2157020568847656,,,,,,,,,,,,,,
16,2.137224197387696,2.200615406036377,,,,,,,,,,,,,,
17,2.352112054824829,2.18331241607666,,,,,,,,,,,,,,
18,1.8031424283981323,2.2273707389831543,,,,,,,,,,,,,,
19,2.794708728790283,2.1663053035736084,,,,,,,,,,,,,,
20,2.286240577697754,2.1914308071136475,,,,,,,,,,,,,,
21,2.712567090988159,2.1479477882385254,,,,,,,,,,,,,,
22,2.289297342300415,2.185019493103028,,,,,,,,,,,,,,
23,2.654654026031494,2.2010529041290283,,,,,,,,,,,,,,
24,1.7864567041397097,2.191798686981201,,,,,,,,,,,,,,
25,3.011259317398072,2.13110876083374,,,,,,,,,,,,,,
26,2.7676126956939697,2.1704001426696777,,,,,,,,,,,,,,
27,2.7168424129486084,2.122420310974121,,,,,,,,,,,,,,
28,2.989325523376465,2.082988739013672,,,,,,,,,,,,,,
29,2.4124574661254883,2.166170120239258,,,,,,,,,,,,,,
30,2.1133172512054443,2.0722784996032715,,,,,,,,,,,,,,
31,3.2062392234802246,2.096014499664306,,,,,,,,,,,,,,
32,2.0784780979156494,2.000791072845459,,,,,,,,,,,,,,
33,3.028089761734009,2.0133748054504395,,,,,,,,,,,,,,
34,3.8416788578033447,2.1025431156158447,,,,,,,,,,,,,,
35,3.260447263717652,2.0889854431152344,,,,,,,,,,,,,,
36,2.28762435913086,2.0481157302856445,,,,,,,,,,,,,,
37,2.1750967502593994,2.069063663482666,,,,,,,,,,,,,,
38,3.051846981048584,2.064821243286133,,,,,,,,,,,,,,
39,2.5090320110321045,2.0318443775177,,,,,,,,,,,,,,
40,2.58479642868042,1.9595164060592647,,,,,,,,,,,,,,
41,2.887399435043335,2.039900302886963,,,,,,,,,,,,,,
42,2.622998714447021,2.0820791721343994,,,,,,,,,,,,,,
43,2.9605932235717773,2.0346269607543945,,,,,,,,,,,,,,
44,2.7657270431518555,2.0171830654144287,,,,,,,,,,,,,,
45,3.003028392791748,1.97991156578064,,,,,,,,,,,,,,
46,3.796510934829712,2.1081271171569824,,,,,,,,,,,,,,
47,4.577178478240967,2.0914292335510254,,,,,,,,,,,,,,
48,4.322579383850098,2.026322603225708,,,,,,,,,,,,,,
49,2.864499092102051,2.0547330379486084,,,,,,,,,,,,,,
50,3.5106358528137207,1.943841457366944,,,,,,,,,,,,,,
51,3.7845983505249023,1.971254706382752,,,,,,,,,,,,,,
52,2.5376996994018555,1.913893342018128,,,,,,,,,,,,,,
53,3.258000612258911,1.9909404516220093,,,,,,,,,,,,,,
54,4.723901271820068,2.054960250854492,,,,,,,,,,,,,,
55,4.380231857299805,1.979815125465393,,,,,,,,,,,,,,
56,5.300345420837402,2.0163466930389404,,,,,,,,,,,,,,
57,5.712794303894043,2.077350378036499,,,,,,,,,,,,,,
58,7.3142170906066895,2.3333091735839844,,,,,,,,,,,,,,
59,5.615300178527832,1.950266003608704,,,,,,,,,,,,,,
60,7.009716510772705,2.1125848293304443,,,,,,,,,,,,,,
61,6.844958782196045,2.0777347087860107,,,,,,,,,,,,,,
62,5.830379009246826,2.0299735069274902,,,,,,,,,,,,,,
63,5.070159435272217,2.0432262420654297,,,,,,,,,,,,,,
64,5.056963920593262,2.0313262939453125,,,,,,,,,,,,,,
65,6.802000522613525,2.066288471221924,,,,,,,,,,,,,,
66,6.092559337615967,2.2131667137146,,,,,,,,,,,,,,
